@relation 'dataEmploi-weka.filters.unsupervised.attribute.Remove-R1-3,5,7-11,15,20-28'

@attribute publish_date {'aujourd hui','il y a 2 jours','il y a 3 jours','il y a 4 jours','il y a 5 jours','il y a 6 jours','il y a 7 jours','il y a 8 jours','il y a 10 jours','il y a 11 jours','il y a 12 jours','il y a 13 jours','il y a 14 jours','il y a 15 jours','il y a 16 jours','il y a 17 jours','il y a 18 jours','il y a 19 jours','il y a 20 jours','il y a 21 jours','il y a 22 jours','il y a 24 jours','il y a 25 jours','il y a 26 jours','il y a 27 jours'}
@attribute company_name {OBS,'Mouvement Habad Loubavitch Maroc','Université Internationale de Rabat UIR','Yazaki Morocco','BMCI Groupe BNP Paribas','Manpower Agences','Atlas On Line',Unifitel,Tofflon,Na,OFPPT,Altados,'Alstom Maroc',Soprima,'Leet initiative','Ositel Group','Université Mohammed VI Polytechnique','Capgemini Engineering','Mon Job','Oceane Consulting','DXC Technology Maroc','Air Arabia',Capgemini,'Satec GS','Euro job','SQLI Maroc','Sofrecom Services Maroc','ALTEN Maroc','Bouygues Construction IT','Madaef Golfs','Excel Management Conseil','HP SEARCH','ORH Assessment',Maghrebail,'Eca Assurances',Intelcia,'CDG Développement','EnerGetic Link','MAJAL BERKANE SDL',Eqdom,'Eberhardt Frères Maroc',CMPE,SMMSocodamDavum,'UTAC Maroc','Expert Call Center','Intelcia ITS','Deloitte Extended Services',Révey,Tersea,'Disty technologies',Preci,'Colibri Services','Fondation Arrawaj',Leyton,'Société Générale Maroc',Crouzet,'Ansamble Maroc','CGI Technologies et Solutions Maroc','McDonald s Maroc','RhUbique Talents','AXA Group Operations Maroc','SGS Maroc SA','PwC services','SCR Maroc','Astek Technology Morocco','ARIA Tech','Axa Assurance Maroc','Bank Assafa','BhLab Maroc',Leboncall,'Journées Quebec',Sotherma,'Al Amana Microfinance','Kolibri Technologies','Atlas Hospitality Morocco AHM','GO RH Maroc',MaxAB,'Perenity Software','Sofadev Docapost BPO','CAC Centrale Automobile Chérifienne','Sitel Group','Structural Aerospace Morocco AVIAGROUP',Atos,'Royale Marocaine d Assurance',Madaef,'Imprima Platform Morocco',Novec,'AXA Rabat Axa Services',Alumetaux,Finéa,Somadir,'Moore Casablanca',SAPST,'Petit Forestier','Bourse de Casablanca','Safran Nacelles','Hit Radio','HPS Maroc','Groupe SMEIA','Xpertize Africa','Management Smart Consult','Econocom Maroc','Société des Boissons du Maroc',CDG,'Emirates Airlines','Comeca Maroc','The Global Phosphorus Institute',Accytime,'Club Med',MediaSource,'Webhelp Maroc',Richbond,Comicom,Involys}
@attribute city {Rabat,Casablanca,Kénitra,Agadir,Mellal,le,Meknès,Marrakech,Autres,Tanger,Fès,Oujda,Safi,Dahab,Laâyoune,Settat,Côte}
@attribute region {Maroc,France,Canada,'Côte d Ivoire',Sénégal,'Émirats Arabes Unis'}
@attribute sector {'Secteur Informatique','Secteur Communication','Secteur Enseignement','Secteur Automobile','Secteur Banque','Secteur Agence pub','Secteur Centre d appel','Secteur Agroalimentaire','Secteur Distribution','Secteur BTP','Secteur Métallurgie','Secteur Conseil','Secteur Telecom','Secteur Aéronautique','Secteur Internet','Secteur Autres services','Secteur Transport','Secteur Recrutement','Secteur Offshoring','Secteur Hôtellerie','Secteur Agriculture','Secteur Service public','Secteur Assurance','Secteur Immobilier','Secteur Comptabilité','Secteur Autres Industries','Secteur Energie','Secteur Audiovisuel','Secteur Juridique','Secteur Chimie','Secteur Tourisme','Secteur Pharmacie','Secteur Electro','Secteur Import','Secteur Nettoyage','Secteur Cosmétique','Secteur Ameublement','Secteur Textile','Secteur Papier','Secteur Electricité','Secteur Ferroviaire','Secteur Plasturgie','Secteur Extraction'}
@attribute contract_type {CDI,Autre,Freelance,Stage,CDD}
@attribute education_level {'Bac 5 et plus','Bac 2','Bac 3','Bac 4',Autodidacte,Bac,'Qualification avant Bac','Bac 1'}
@attribute diploma {'Ecole d ingénieur',Na,Master,'Formation professionnelle',Université,'BTS / DUT','Ecole de commerce',Autre,'Formation avant BAC','Formation spécialisée',Baccalauréat,'Doctorat / DEA'}
@attribute experience {Na,'De 5 à 10 ans','De 3 à 5 ans','De 1 à 3 ans','Moins de 1 an','Plus de 20 ans','De 10 à 20 ans'}
@attribute remote {Hybride,Non,'Oui 100'}

@data
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur Electro',CDD,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur Banque',CDD,'Bac 5 et plus',Master,'De 5 à 10 ans',Hybride
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur BTP',CDD,'Bac 2','BTS / DUT',Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur BTP',CDD,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur BTP',CDD,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur BTP',CDD,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur Internet',CDD,'Bac 2','BTS / DUT',Na,Hybride
'il y a 17 jours',Intelcia,Casablanca,Maroc,'Secteur Centre d appel',CDI,Bac,Na,Na,Non
'il y a 17 jours',Intelcia,Casablanca,Maroc,'Secteur Centre d appel',CDI,Bac,Na,Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur Informatique',CDD,'Bac 3',Université,Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur Telecom',CDD,'Bac 2','BTS / DUT',Na,Non
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',Stage,'Bac 4',Na,'Moins de 1 an',Non
'il y a 17 jours',Somadir,Casablanca,Maroc,'Secteur Agroalimentaire',CDI,'Bac 3',Université,Na,Non
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 17 jours',Somadir,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,Na,Non
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Centre d appel',CDI,'Bac 2','BTS / DUT',Na,Non
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 4',Na,Na,Hybride
'il y a 17 jours','Manpower Agences',Tanger,Maroc,'Secteur Tourisme',CDI,'Bac 5 et plus',Master,Na,Non
'il y a 17 jours',Altados,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 17 jours',Na,le,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 17 jours','Moore Casablanca',Casablanca,Maroc,'Secteur Autres services',CDI,'Bac 5 et plus',Master,Na,Non
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Banque',CDI,'Bac 5 et plus',Na,'De 5 à 10 ans',Hybride
'il y a 17 jours','DXC Technology Maroc',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 17 jours','DXC Technology Maroc',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 4',Master,Na,Hybride
'il y a 17 jours','Sofrecom Services Maroc',Rabat,Maroc,'Secteur Telecom',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 17 jours','Sofrecom Services Maroc',Rabat,Maroc,'Secteur Telecom',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 17 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 17 jours',SAPST,Rabat,Maroc,'Secteur Immobilier',CDI,'Bac 5 et plus','Ecole de commerce',Na,Non
'il y a 17 jours','Sofrecom Services Maroc',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole de commerce',Na,Hybride
'il y a 17 jours','DXC Technology Maroc',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur Autres Industries',CDD,'Bac 2','BTS / DUT',Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur Ferroviaire',CDD,'Bac 5 et plus',Master,Na,Non
'il y a 17 jours','Journées Quebec',Autres,Canada,'Secteur BTP',CDD,'Bac 2','BTS / DUT','De 5 à 10 ans',Non
'il y a 17 jours','Mon Job',Casablanca,Maroc,'Secteur Centre d appel',CDI,'Bac 3',Université,'De 1 à 3 ans',Non
'il y a 17 jours',Unifitel,Casablanca,Maroc,'Secteur Banque',CDI,'Bac 2',Na,Na,Non
'il y a 17 jours',Unifitel,Casablanca,Maroc,'Secteur Banque',CDI,'Bac 2',Na,Na,Non
'il y a 17 jours',Unifitel,Casablanca,Maroc,'Secteur Banque',CDI,'Bac 2',Na,Na,Non
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Autres services',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 17 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 3','BTS / DUT',Na,Non
'il y a 18 jours','Petit Forestier',Casablanca,Maroc,'Secteur Transport',CDI,'Bac 2',Na,Na,Non
'il y a 18 jours',Na,Meknès,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus',Na,'De 3 à 5 ans',Non
'il y a 18 jours',Na,Meknès,Maroc,'Secteur Comptabilité',CDI,'Bac 5 et plus',Master,'De 3 à 5 ans',Non
'il y a 18 jours',Leboncall,Casablanca,Maroc,'Secteur Centre d appel',CDI,'Bac 2',Autre,Na,Non
'il y a 18 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 18 jours',Altados,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 18 jours','Bourse de Casablanca',Casablanca,Maroc,'Secteur Autres services',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 18 jours','Euro job',Casablanca,Maroc,'Secteur Agence pub',CDI,'Bac 2','Ecole de commerce',Na,Non
'il y a 18 jours','Sofrecom Services Maroc',Rabat,Maroc,'Secteur Telecom',CDI,'Bac 5 et plus',Na,Na,'Oui 100'
'il y a 18 jours','HP SEARCH',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 3',Université,Na,Non
'il y a 18 jours','Capgemini Engineering',Casablanca,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus',Master,'De 5 à 10 ans',Hybride
'il y a 18 jours',Na,Casablanca,Maroc,'Secteur Aéronautique',CDI,'Bac 3',Master,Na,Non
'il y a 18 jours','BMCI Groupe BNP Paribas',Casablanca,Maroc,'Secteur Banque',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 18 jours','Safran Nacelles',Casablanca,Maroc,'Secteur Aéronautique',CDD,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 18 jours',Novec,Rabat,Maroc,'Secteur BTP',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 18 jours',Novec,Rabat,Maroc,'Secteur Energie',CDI,'Bac 5 et plus','Ecole d ingénieur','De 5 à 10 ans',Non
'il y a 18 jours','Hit Radio',Rabat,Maroc,'Secteur Audiovisuel',Stage,'Bac 5 et plus',Na,Na,Hybride
'il y a 18 jours',Altados,Casablanca,Maroc,'Secteur Informatique',Freelance,'Bac 5 et plus',Na,Na,Non
'il y a 18 jours',Leyton,le,Maroc,'Secteur Autres services',CDI,'Bac 5 et plus',Master,'De 3 à 5 ans',Non
'il y a 18 jours','HPS Maroc',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 18 jours',Leyton,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,'De 3 à 5 ans',Hybride
'il y a 18 jours',Na,Rabat,Maroc,'Secteur Agriculture',CDI,'Bac 4','Ecole d ingénieur',Na,Non
'il y a 18 jours',Na,Rabat,Maroc,'Secteur Agriculture',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 19 jours','Groupe SMEIA',Casablanca,Maroc,'Secteur Automobile',CDI,'Bac 3','Ecole de commerce',Na,Non
'il y a 19 jours','AXA Group Operations Maroc',Rabat,Maroc,'Secteur Informatique',Stage,'Bac 4',Na,Na,Hybride
'il y a 19 jours',Na,Rabat,Maroc,'Secteur Centre d appel',CDI,Bac,Baccalauréat,Na,Non
'il y a 19 jours','AXA Group Operations Maroc',Rabat,Maroc,'Secteur Informatique',Stage,'Bac 2',Na,Na,Hybride
'il y a 19 jours',Na,Rabat,Maroc,'Secteur Centre d appel',CDI,Bac,Baccalauréat,Na,Non
'il y a 19 jours',Na,Rabat,Maroc,'Secteur Autres services',Stage,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 19 jours','Safran Nacelles',Casablanca,Maroc,'Secteur Autres Industries',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 19 jours',OBS,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 19 jours','CGI Technologies et Solutions Maroc',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,'De 5 à 10 ans',Hybride
'il y a 19 jours','Xpertize Africa',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 3','Ecole d ingénieur','De 5 à 10 ans',Non
'il y a 19 jours','Management Smart Consult',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 19 jours','Manpower Agences',Casablanca,Maroc,'Secteur Enseignement',CDI,'Bac 4',Master,Na,Non
'il y a 19 jours','Excel Management Conseil',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,'De 10 à 20 ans',Non
'il y a 19 jours','Excel Management Conseil',Rabat,Maroc,'Secteur Assurance',CDI,'Bac 5 et plus',Master,'De 5 à 10 ans',Non
'il y a 19 jours',Na,Casablanca,Maroc,'Secteur Comptabilité',CDD,'Bac 3',Master,Na,Non
'il y a 19 jours','Groupe SMEIA',Fès,Maroc,'Secteur Automobile',CDI,'Bac 2',Na,Na,Non
'il y a 19 jours',Na,Casablanca,Maroc,'Secteur Comptabilité',CDI,'Bac 3',Na,Na,Non
'il y a 19 jours',Na,Rabat,Maroc,'Secteur Agriculture',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 19 jours','Groupe SMEIA',Casablanca,Maroc,'Secteur Automobile',CDI,'Bac 4','Ecole de commerce',Na,Non
'il y a 19 jours','Groupe SMEIA',Casablanca,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 19 jours','Groupe SMEIA',Rabat,Maroc,'Secteur Automobile',CDI,'Bac 3','Ecole de commerce',Na,Non
'il y a 19 jours',Na,Fès,Maroc,'Secteur Centre d appel',CDI,'Bac 2',Université,Na,Non
'il y a 19 jours','BMCI Groupe BNP Paribas',Casablanca,Maroc,'Secteur Banque',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 19 jours','Econocom Maroc',Rabat,Maroc,'Secteur Informatique',Autre,'Bac 2','BTS / DUT',Na,Hybride
'il y a 19 jours',Tersea,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,Na,Non
'il y a 19 jours','Expert Call Center',Casablanca,Maroc,'Secteur Centre d appel',CDI,'Bac 3',Na,Na,Non
'il y a 19 jours',Tersea,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,Na,Non
'il y a 19 jours','Manpower Agences',Tanger,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus',Master,Na,Non
'il y a 20 jours',Na,Rabat,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 20 jours',Na,Rabat,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 20 jours','Leet initiative',Marrakech,Maroc,'Secteur Informatique',CDD,Autodidacte,Autre,Na,Non
'il y a 20 jours','Leet initiative',Marrakech,Maroc,'Secteur Enseignement',CDI,Autodidacte,Na,Na,Non
'il y a 20 jours',Na,Casablanca,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 20 jours',Na,Rabat,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 20 jours',Na,Rabat,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus','Ecole d ingénieur','Moins de 1 an',Hybride
'il y a 20 jours',Na,Rabat,Maroc,'Secteur Centre d appel',CDI,Bac,Baccalauréat,Na,Non
'il y a 20 jours','CGI Technologies et Solutions Maroc',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,'De 5 à 10 ans',Non
'il y a 20 jours','CGI Technologies et Solutions Maroc',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 20 jours',Na,Mellal,Maroc,'Secteur Automobile',CDI,'Bac 4',Master,'De 5 à 10 ans',Non
'il y a 20 jours','Manpower Agences',Casablanca,Maroc,'Secteur Autres Industries',CDI,'Bac 2',Na,Na,Non
'il y a 20 jours','PwC services',Casablanca,Maroc,'Secteur Comptabilité',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 20 jours','Manpower Agences',Marrakech,Maroc,'Secteur BTP',CDI,'Bac 5 et plus',Na,'De 5 à 10 ans',Non
'il y a 20 jours','Mon Job',Casablanca,Maroc,'Secteur Centre d appel',CDI,'Bac 2','Ecole de commerce','Moins de 1 an',Non
'il y a 20 jours','Société des Boissons du Maroc',Meknès,Maroc,'Secteur Agriculture',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 20 jours','Intelcia ITS',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 20 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 4','Ecole d ingénieur',Na,Hybride
'il y a 20 jours','Intelcia ITS',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 20 jours','Intelcia ITS',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 20 jours','GO RH Maroc',Casablanca,Maroc,'Secteur Conseil',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 20 jours',Na,Rabat,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus','Ecole d ingénieur','Moins de 1 an',Hybride
'il y a 20 jours',Na,Casablanca,Maroc,'Secteur Agroalimentaire',CDI,'Bac 3','BTS / DUT',Na,Non
'il y a 20 jours',Na,Casablanca,Maroc,'Secteur Agroalimentaire',CDI,'Bac 3','BTS / DUT',Na,Non
'il y a 20 jours',SMMSocodamDavum,Casablanca,Maroc,'Secteur BTP',CDI,'Bac 5 et plus',Master,'De 10 à 20 ans',Non
'il y a 21 jours',Na,Casablanca,Maroc,'Secteur Distribution',CDI,'Bac 5 et plus',Na,'De 5 à 10 ans',Non
'il y a 21 jours','ORH Assessment',Casablanca,Maroc,'Secteur Aéronautique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 21 jours',Na,le,Maroc,'Secteur Distribution',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Sofrecom Services Maroc',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,'Oui 100'
'il y a 21 jours',Novec,Rabat,Maroc,'Secteur BTP',CDI,'Bac 5 et plus',Master,'De 10 à 20 ans',Non
'il y a 21 jours','McDonald s Maroc',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 21 jours','McDonald s Maroc',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 21 jours',Intelcia,Casablanca,Maroc,'Secteur Centre d appel',CDI,Bac,Na,Na,Non
'il y a 21 jours',Na,Marrakech,Maroc,'Secteur Centre d appel',CDI,Bac,Na,Na,Non
'il y a 21 jours',Na,Fès,Maroc,'Secteur Informatique',Autre,'Bac 3','Ecole d ingénieur',Na,Hybride
'il y a 21 jours','Yazaki Morocco',Kénitra,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus','Ecole de commerce',Na,Non
'il y a 21 jours',Na,Tanger,Maroc,'Secteur Informatique',Autre,'Bac 3','Ecole d ingénieur',Na,Hybride
'il y a 21 jours',Na,Rabat,Maroc,'Secteur Informatique',CDI,'Bac 3','Ecole d ingénieur',Na,Hybride
'il y a 21 jours','HP SEARCH',Casablanca,Maroc,'Secteur Recrutement',CDI,'Bac 3',Master,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDI,'Bac 2',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDD,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours',Intelcia,Autres,Maroc,'Secteur Centre d appel',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Intelcia ITS',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours',Tersea,Casablanca,Maroc,'Secteur Centre d appel',CDI,Bac,Na,Na,Non
'il y a 21 jours',Tersea,Casablanca,Maroc,'Secteur Centre d appel',CDI,'Bac 2',Na,Na,Non
'il y a 21 jours',Na,Rabat,Maroc,'Secteur Agriculture',CDI,'Bac 2','BTS / DUT',Na,Non
'il y a 21 jours','Eca Assurances',Casablanca,Maroc,'Secteur Centre d appel',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Deloitte Extended Services',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 21 jours',Unifitel,Casablanca,Maroc,'Secteur Banque',CDI,'Bac 2',Na,Na,Non
'il y a 21 jours',Unifitel,Casablanca,Maroc,'Secteur Banque',CDI,'Bac 2',Na,Na,Non
'il y a 21 jours','Sofrecom Services Maroc',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,'Oui 100'
'il y a 21 jours',Na,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 21 jours','Yazaki Morocco',Kénitra,Maroc,'Secteur Automobile',CDI,'Bac 3',Université,Na,Non
'il y a 21 jours',OBS,Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 21 jours','Yazaki Morocco',Kénitra,Maroc,'Secteur Automobile',CDI,'Bac 5 et plus',Master,Na,Non
'il y a 21 jours',Na,Rabat,Maroc,'Secteur Audiovisuel',CDI,'Bac 3',Master,Na,Hybride
'il y a 21 jours','ARIA Tech',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 21 jours','ARIA Tech',Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 4',Master,Na,Hybride
'il y a 21 jours','Manpower Agences',Fès,Maroc,'Secteur BTP',CDI,'Bac 4',Na,'De 10 à 20 ans',Non
'il y a 21 jours',CDG,Rabat,Maroc,'Secteur Juridique',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours',Na,Rabat,Maroc,'Secteur Agence pub',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 21 jours','Université Mohammed VI Polytechnique',Laâyoune,Maroc,'Secteur Enseignement',CDD,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','PwC services',Casablanca,Maroc,'Secteur Comptabilité',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 21 jours',Na,le,Maroc,'Secteur Distribution',CDI,'Bac 5 et plus',Na,'De 3 à 5 ans',Non
'il y a 21 jours','Oceane Consulting',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 21 jours','Oceane Consulting',Rabat,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus',Na,Na,Hybride
'il y a 21 jours','Oceane Consulting',Rabat,Maroc,'Secteur Internet',CDI,'Bac 5 et plus',Master,Na,Hybride
'il y a 21 jours',Na,Casablanca,Maroc,'Secteur Distribution',CDI,'Bac 2',Na,Na,Non
'il y a 21 jours',Na,Casablanca,Maroc,'Secteur Distribution',CDI,'Bac 5 et plus',Na,'De 1 à 3 ans',Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Laâyoune,Maroc,'Secteur Enseignement',CDD,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDD,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours',Altados,Casablanca,Maroc,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Hybride
'il y a 21 jours',Altados,Autres,France,'Secteur Informatique',CDI,'Bac 5 et plus','Ecole d ingénieur',Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDI,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDD,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours',Leboncall,Casablanca,Maroc,'Secteur Centre d appel',CDI,Bac,Baccalauréat,'Moins de 1 an',Non
'il y a 21 jours','Emirates Airlines',Autres,'Émirats Arabes Unis','Secteur Tourisme',CDI,'Bac 2',Na,Na,Non
'il y a 21 jours','Université Mohammed VI Polytechnique',Marrakech,Maroc,'Secteur Enseignement',CDD,'Bac 5 et plus',Na,Na,Non
'il y a 21 jours',Unifitel,Casablanca,Maroc,'Secteur Banque',CDI,'Bac 2',Na,Na,Non
'il y a 21 jours',Unifitel,Casablanca,Maroc,'Secteur Banque',CDI,'Bac 2',Na,Na,Non
'il y a 22 jours','Disty technologies',Casablanca,Maroc,'Secteur Distribution',CDI,'Bac 3','Formation spécialisée',Na,Non
'il y a 22 jours','Disty technologies',Casablanca,Maroc,'Secteur Import',CDI,'Bac 5 et plus','Ecole de commerce',Na,Non
